Frequency (Hz),Magnitude
51.0,0.065654
51.0,0.188013
51.0,0.140434
51.0,0.030628
51.0,0.07522
51.0,0.149717
51.0,0.076772
52.0,0.096474
52.0,0.122583
52.0,0.107178
52.0,0.075098
52.0,0.147468
52.0,0.211247
52.0,0.154016
52.0,0.152404
52.0,0.037835
53.0,0.161813
53.0,0.179938
53.0,0.192381
53.0,0.19916
53.0,0.07876
53.0,0.155562
53.0,0.112898
53.0,0.193555
54.0,0.175828
54.0,0.206525
54.0,0.198083
54.0,0.072722
54.0,0.040027
54.0,0.238419
54.0,0.236785
54.0,0.225391
55.0,0.249473
55.0,0.114134
55.0,0.225384
55.0,0.186103
55.0,0.074007
55.0,0.104062
55.0,0.143409
55.0,0.149776
56.0,0.074108
56.0,0.126544
56.0,0.127543
56.0,0.17578
56.0,0.222369
56.0,0.236099
56.0,0.126383
56.0,0.100806
57.0,0.124157
57.0,0.0149
57.0,0.153078
57.0,0.224626
57.0,0.22753
57.0,0.097904
57.0,0.06498
57.0,0.231421
57.0,0.351038
58.0,0.15984
58.0,0.108227
58.0,0.122303
58.0,0.149866
58.0,0.155183
58.0,0.074489
58.0,0.164863
58.0,0.142151
59.0,0.219139
59.0,0.276775
59.0,0.122437
59.0,0.14403
59.0,0.138484
59.0,0.101401
59.0,0.203138
59.0,0.213004
60.0,0.211187
60.0,0.153413
60.0,0.103132
60.0,0.155327
60.0,0.037773
60.0,0.281492
60.0,0.248759
60.0,0.242528
61.0,0.179734
61.0,0.126027
61.0,0.126305
61.0,0.187759
61.0,0.147118
61.0,0.159767
61.0,0.064842
61.0,0.054846
62.0,0.06709
62.0,0.17092
62.0,0.175944
62.0,0.160876
0.0,276.425293
0.0,118.829987
0.0,1.41606
0.0,2.218047
0.0,4.716809
0.0,2.077948
0.0,0.93433
0.0,0.709588
0.0,0.996795
1.0,3.224098
1.0,6.793062
1.0,15.198861
1.0,7.584171
1.0,6.502023
1.0,2.924261
1.0,2.201255
1.0,2.239465
2.0,2.114944
2.0,1.800929
2.0,6.031017
2.0,11.903861
2.0,9.775739
2.0,13.93084
2.0,7.963382
2.0,11.867912
3.0,5.402991
3.0,5.374943
3.0,5.798247
3.0,2.720047
3.0,2.692233
3.0,5.494339
3.0,10.446356
3.0,7.999225
4.0,2.51136
4.0,3.66442
4.0,8.117279
4.0,4.128619
4.0,4.862029
4.0,5.169795
4.0,1.780788
4.0,1.634722
5.0,3.964741
5.0,7.258711
5.0,6.560451
5.0,3.037178
5.0,2.673083
5.0,6.444553
5.0,1.784976
5.0,7.239227
5.0,8.191122
6.0,2.440825
6.0,4.99965
6.0,5.482662
6.0,6.099596
6.0,8.443554
6.0,9.920338
6.0,4.81218
6.0,4.469333
7.0,3.617297
7.0,7.406227
7.0,9.904895
7.0,4.516322
7.0,2.852381
7.0,4.298812
7.0,3.401981
7.0,6.632433
8.0,9.564201
8.0,5.153615
8.0,2.288297
8.0,5.727218
8.0,3.974932
8.0,6.020607
8.0,4.00976
8.0,1.564028
9.0,3.011495
9.0,2.946739
9.0,5.300295
9.0,6.944927
9.0,3.781641
9.0,4.280885
9.0,7.0998
9.0,3.33446
10.0,3.573943
10.0,4.377267
10.0,3.776734
10.0,2.815112
10.0,3.469694
10.0,5.301215
10.0,4.996747
10.0,1.647911
10.0,6.342628
11.0,9.291191
11.0,5.283904
11.0,1.90797
11.0,3.688506
11.0,6.335004
11.0,3.438374
11.0,3.590743
11.0,5.354741
12.0,2.831739
12.0,2.347717
12.0,6.34554
12.0,7.112886
12.0,5.319177
12.0,4.975204
12.0,1.751688
12.0,6.225415
13.0,3.789504
13.0,2.659477
13.0,2.6987
13.0,1.06707
13.0,2.81831
13.0,3.664387
13.0,4.01088
13.0,5.183167
14.0,7.099446
14.0,0.902039
14.0,5.250374
14.0,3.958855
14.0,2.985468
14.0,1.482211
14.0,1.620877
14.0,3.952029
15.0,2.313435
15.0,1.841894
15.0,4.527626
15.0,7.889323
15.0,2.27429
15.0,4.323724
15.0,3.506548
15.0,2.819879
15.0,2.080424
16.0,2.652642
16.0,3.610345
16.0,2.556383
16.0,3.960306
16.0,3.704025
16.0,6.357605
16.0,2.517053
16.0,2.761106
17.0,2.033485
17.0,1.910253
17.0,2.504726
17.0,2.713794
17.0,2.66613
17.0,3.622406
17.0,5.638663
17.0,3.193331
18.0,4.177721
18.0,2.184431
18.0,2.421145
18.0,1.157485
18.0,2.31724
18.0,2.618069
18.0,2.649847
18.0,2.729671
19.0,4.23958
19.0,6.480039
19.0,2.576447
19.0,1.838693
19.0,1.410757
19.0,1.517531
19.0,0.585182
19.0,1.818005
20.0,2.114698
20.0,2.148361
20.0,3.465792
20.0,4.161521
20.0,5.701541
20.0,2.236334
20.0,1.91822
20.0,0.898521
20.0,1.247373
21.0,1.191823
21.0,1.253268
21.0,2.277412
21.0,1.096987
21.0,3.457172
21.0,3.658605
21.0,3.764441
21.0,1.605184
22.0,2.586765
22.0,0.965972
22.0,1.560804
22.0,1.450453
22.0,0.97534
22.0,3.08095
22.0,0.9732
22.0,2.537055
23.0,2.95418
23.0,2.20457
23.0,1.446324
23.0,2.49915
23.0,0.665582
23.0,2.106714
23.0,1.903329
23.0,0.38471
24.0,3.115739
24.0,1.984724
24.0,1.203415
24.0,2.046783
24.0,1.591744
24.0,1.514487
24.0,1.855041
24.0,0.098344
25.0,2.335302
25.0,2.061705
25.0,0.06066
25.0,2.550796
25.0,2.293633
25.0,1.188354
25.0,1.549952
25.0,1.207376
26.0,1.139305
26.0,1.016015
26.0,0.363952
26.0,1.9149
26.0,1.988073
26.0,0.292723
26.0,1.518759
26.0,2.121785
26.0,1.808271
27.0,1.532575
27.0,1.0324
27.0,0.653261
27.0,0.353152
27.0,0.921816
27.0,1.489845
27.0,1.49774
27.0,0.645154
28.0,0.291709
28.0,1.408524
28.0,2.046341
28.0,1.690329
28.0,0.980098
28.0,0.252988
28.0,0.3267
28.0,1.086819
29.0,1.057424
29.0,0.919795
29.0,0.349039
29.0,0.465967
29.0,0.785971
29.0,1.523757
29.0,1.197454
29.0,0.644368
30.0,0.604715
30.0,0.886752
30.0,1.301428
30.0,0.699
30.0,0.458873
30.0,0.626271
30.0,1.414082
30.0,0.513489
31.0,1.191972
31.0,0.931799
31.0,0.531495
31.0,0.843925
31.0,0.826745
31.0,0.664758
31.0,0.548733
31.0,0.293695
31.0,0.242801
32.0,0.97095
32.0,0.645917
32.0,0.40321
32.0,0.515491
32.0,0.194407
32.0,0.622718
32.0,0.822258
32.0,0.513269
33.0,0.626242
33.0,0.70499
33.0,0.414848
33.0,0.989567
33.0,0.789031
33.0,0.394885
33.0,0.267238
33.0,0.319704
34.0,0.618074
34.0,0.59581
34.0,0.349151
34.0,0.231035
34.0,0.348174
34.0,0.330019
34.0,0.750808
34.0,0.584372
35.0,0.208078
35.0,0.136238
35.0,0.076319
35.0,0.067168
35.0,0.211256
35.0,0.549406
35.0,0.36406
35.0,0.453349
36.0,0.074817
36.0,0.32375
36.0,0.275731
36.0,0.473094
36.0,0.347616
36.0,0.522657
36.0,0.368193
36.0,0.238102
36.0,0.752097
37.0,0.657535
37.0,0.407688
37.0,0.083173
37.0,0.140031
37.0,0.116307
37.0,0.507947
37.0,0.407561
37.0,0.39941
38.0,0.593265
38.0,0.316198
38.0,0.427247
38.0,0.465722
38.0,0.44148
38.0,0.354084
38.0,0.187606
38.0,0.188441
39.0,0.284797
39.0,0.338511
39.0,0.327823
39.0,0.339745
39.0,0.421292
39.0,0.469827
39.0,0.295095
39.0,0.112228
40.0,0.261999
40.0,0.231816
40.0,0.155941
40.0,0.373286
40.0,0.194115
40.0,0.309927
40.0,0.378689
40.0,0.309854
41.0,0.280463
41.0,0.287015
41.0,0.128697
41.0,0.083883
41.0,0.110698
41.0,0.2794
41.0,0.10938
41.0,0.307689
41.0,0.119306
42.0,0.394998
42.0,0.340294
42.0,0.268052
42.0,0.175801
42.0,0.086859
42.0,0.281676
42.0,0.15269
42.0,0.043057
43.0,0.165738
43.0,0.194333
43.0,0.084833
43.0,0.080268
43.0,0.213886
43.0,0.338789
43.0,0.381242
43.0,0.268559
44.0,0.091549
44.0,0.06756
44.0,0.04033
44.0,0.04347
44.0,0.160601
44.0,0.152334
44.0,0.225441
44.0,0.017389
45.0,0.207607
45.0,0.272437
45.0,0.161495
45.0,0.151571
45.0,0.110698
45.0,0.23932
45.0,0.189692
45.0,0.209441
46.0,0.188153
46.0,0.355646
46.0,0.258306
46.0,0.232208
46.0,0.298389
46.0,0.311079
46.0,0.074834
46.0,0.087275
46.0,0.157808
47.0,0.163429
47.0,0.181214
47.0,0.192102
47.0,0.351532
47.0,0.289863
47.0,0.180562
47.0,0.213698
47.0,0.269932
48.0,0.09016
48.0,0.029597
48.0,0.23937
48.0,0.240047
48.0,0.134989
48.0,0.160716
48.0,0.301307
48.0,0.140061
49.0,0.02977
49.0,0.118786
49.0,0.073655
49.0,0.064135
49.0,0.085534
49.0,0.101037
49.0,0.13823
49.0,0.003348
50.0,0.270785
50.0,0.266443
50.0,0.12742
50.0,0.206242
50.0,0.13736
50.0,0.073366
50.0,0.051765
50.0,0.055276
51.0,0.133133
51.0,0.130638
51.0,0.159984
51.0,0.082084
51.0,0.122434
51.0,0.112906
51.0,0.207221
51.0,0.164072
52.0,0.096666
52.0,0.191577
52.0,0.032615
52.0,0.127125
52.0,0.017084
52.0,0.073545
52.0,0.111287
52.0,0.110257
52.0,0.156893
53.0,0.161953
53.0,0.124255
53.0,0.15904
53.0,0.366439
53.0,0.250598
53.0,0.143917
53.0,0.195343
53.0,0.175992
54.0,0.173878
54.0,0.149803
54.0,0.098009
54.0,0.057348
54.0,0.081357
54.0,0.016322
54.0,0.114152
54.0,0.174503
55.0,0.080767
55.0,0.136599
55.0,0.100227
55.0,0.125298
55.0,0.176076
55.0,0.220486
55.0,0.046878
55.0,0.069582
56.0,0.021002
56.0,0.102136
56.0,0.174822
56.0,0.114694
56.0,0.069255
56.0,0.134409
56.0,0.104398
56.0,0.077895
57.0,0.096988
57.0,0.068981
57.0,0.095451
57.0,0.101882
57.0,0.125153
57.0,0.201923
57.0,0.119681
57.0,0.048623
57.0,0.159042
58.0,0.167864
58.0,0.064367
58.0,0.051788
58.0,0.010873
58.0,0.087269
58.0,0.117805
58.0,0.183193
58.0,0.196562
59.0,0.153121
59.0,0.083464
59.0,0.121255
59.0,0.275039
59.0,0.18623
59.0,0.043752
59.0,0.065032
59.0,0.124842
60.0,0.320848
60.0,0.273734
60.0,0.162791
60.0,0.266759
60.0,0.171058
60.0,0.040666
60.0,0.154465
60.0,0.250777
61.0,0.180378
61.0,0.14759
61.0,0.028754
61.0,0.096408
61.0,0.168155
61.0,0.06117
61.0,0.180622
61.0,0.102547
62.0,0.042421
62.0,0.107705
62.0,0.178506
62.0,0.118425
0.0,272.306946
0.0,114.676514
0.0,1.224654
0.0,3.384359
0.0,4.598284
0.0,2.24249
0.0,0.71761
0.0,0.337928
0.0,0.739002
1.0,2.232675
1.0,2.351376
1.0,7.950906
1.0,8.59356
1.0,14.558192
1.0,9.983936
1.0,12.318805
1.0,8.09147
2.0,5.610765
2.0,4.362937
2.0,6.735307
2.0,5.002135
2.0,3.199294
2.0,10.174052
2.0,6.328895
2.0,8.911769
3.0,9.049099
3.0,0.821755
3.0,6.734782
3.0,13.754132
3.0,12.94746
3.0,10.188222
3.0,1.628637
3.0,1.778743
4.0,5.397318
4.0,4.559735
4.0,3.631021
4.0,3.688914
4.0,5.5737
4.0,4.072153
4.0,0.99979
4.0,4.669441
5.0,7.460495
5.0,7.771344
5.0,6.985089
5.0,4.568985
5.0,2.222107
5.0,2.974427
5.0,2.445632
5.0,6.412639
5.0,8.658828
6.0,4.359159
6.0,6.259706
6.0,3.465549
6.0,4.05168
6.0,8.85383
6.0,10.647444
6.0,9.833664
6.0,6.198033
7.0,3.217343
7.0,6.450821
7.0,7.897007
7.0,5.598911
7.0,10.12847
7.0,2.322388
7.0,2.48573
7.0,1.34712
8.0,2.868712
8.0,2.802538
8.0,4.492877
8.0,6.897279
8.0,8.165162
8.0,11.835872
8.0,6.49094
8.0,4.574604
9.0,2.985723
9.0,1.130178
9.0,1.731547
9.0,4.359036
9.0,2.819391
9.0,2.802994
9.0,1.384909
9.0,0.801028
10.0,0.964492
10.0,7.754488
10.0,11.934882
10.0,6.10114
10.0,3.90842
10.0,1.208128
10.0,3.346606
10.0,5.646821
10.0,6.434307
11.0,2.95238
11.0,3.253932
11.0,2.927335
11.0,1.051321
11.0,4.830645
11.0,6.177158
11.0,4.326071
11.0,4.905155
12.0,9.710221
12.0,8.008451
12.0,3.464284
12.0,5.15624
12.0,3.617377
12.0,4.597182
12.0,2.669681
12.0,1.832929
13.0,0.561829
13.0,4.336603
13.0,4.409748
13.0,1.047595
13.0,3.493108
13.0,6.711732
13.0,8.681157
13.0,4.136491
14.0,0.682264
14.0,1.236709
14.0,4.767821
14.0,2.944063
14.0,4.809247
14.0,3.779503
14.0,4.327462
14.0,5.194637
15.0,0.616256
15.0,5.654443
15.0,5.761993
15.0,3.724575
15.0,4.56988
15.0,4.453909
15.0,3.459715
15.0,0.726187
15.0,1.97584
16.0,7.390877
16.0,6.267334
16.0,1.69402
16.0,2.483189
16.0,0.615464
16.0,4.556613
16.0,3.491984
16.0,2.371602
17.0,5.468993
17.0,4.625033
17.0,2.984854
17.0,3.241332
17.0,3.689436
17.0,3.538014
17.0,2.806922
17.0,3.058839
18.0,3.416408
18.0,3.093365
18.0,4.096277
18.0,2.335709
18.0,1.695762
18.0,2.229248
18.0,5.21912
18.0,5.739418
19.0,1.823056
19.0,1.482544
19.0,1.587673
19.0,1.310821
19.0,1.845091
19.0,5.226281
19.0,5.23207
19.0,1.97822
20.0,0.538405
20.0,1.470753
20.0,0.52492
20.0,3.211381
20.0,4.15585
20.0,3.213849
20.0,2.488567
20.0,2.425686
20.0,2.589002
21.0,4.512929
21.0,3.642818
21.0,2.377062
21.0,1.826482
21.0,2.073123
21.0,1.950162
21.0,1.773751
21.0,1.682385
22.0,0.958417
22.0,1.79306
22.0,3.316991
22.0,4.809617
22.0,1.420011
22.0,2.802994
22.0,1.432863
22.0,2.281446
23.0,2.56071
23.0,1.71597
23.0,2.129165
23.0,3.339464
23.0,2.26837
23.0,0.225408
23.0,1.646425
23.0,2.564961
24.0,3.577419
24.0,0.718004
24.0,1.99482
24.0,0.797488
24.0,1.870258
24.0,2.249058
24.0,3.535652
24.0,2.120074
25.0,1.243346
25.0,2.04494
25.0,0.169016
25.0,2.211004
25.0,1.713507
25.0,0.282011
25.0,1.403592
25.0,2.268882
26.0,0.732339
26.0,0.577334
26.0,1.318589
26.0,2.344532
26.0,2.460292
26.0,1.568075
26.0,0.289376
26.0,0.701897
26.0,2.517087
27.0,1.498882
27.0,0.740271
27.0,1.390867
27.0,1.27107
27.0,0.887129
27.0,0.441928
27.0,0.896995
27.0,0.630811
28.0,1.0869
28.0,1.541561
28.0,1.955035
28.0,2.253777
28.0,1.552605
28.0,0.847609
28.0,0.712359
28.0,0.542343
29.0,0.842328
29.0,0.960156
29.0,0.820768
29.0,0.370491
29.0,0.366579
29.0,0.664681
29.0,1.203687
29.0,1.876512
30.0,1.852798
30.0,0.453831
30.0,0.693278
30.0,0.8925
30.0,0.513517
30.0,0.607626
30.0,0.444329
30.0,0.651819
31.0,0.877269
31.0,0.838563
31.0,0.90606
31.0,1.323523
31.0,0.804385
31.0,0.322313
31.0,0.594261
31.0,0.82739
31.0,0.71873
32.0,0.826794
32.0,0.406293
32.0,0.199432
32.0,0.143526
32.0,0.639033
32.0,0.818654
32.0,0.229647
32.0,0.707157
33.0,0.344826
33.0,0.723128
33.0,0.720322
33.0,0.575718
33.0,0.387763
33.0,0.601809
33.0,0.509744
33.0,0.298082
34.0,0.170456
34.0,0.236477
34.0,0.334084
34.0,0.305291
34.0,0.547619
34.0,0.032657
34.0,0.523435
34.0,0.778305
35.0,0.727727
35.0,0.316827
35.0,0.177299
35.0,0.483006
35.0,0.431522
35.0,0.432138
35.0,0.308735
35.0,0.465749
36.0,0.660199
36.0,0.375154
36.0,0.110206
36.0,0.124958
36.0,0.45561
36.0,0.302166
36.0,0.645676
36.0,0.377456
36.0,0.102036
37.0,0.403522
37.0,0.712203
37.0,0.486585
37.0,0.091543
37.0,0.220101
37.0,0.175901
37.0,0.126191
37.0,0.088948
38.0,0.240053
38.0,0.189016
38.0,0.368425
38.0,0.266461
38.0,0.435157
38.0,0.289786
38.0,0.379678
38.0,0.34302
39.0,0.027736
39.0,0.218384
39.0,0.186383
39.0,0.264398
39.0,0.28691
39.0,0.217951
39.0,0.055891
39.0,0.247509
40.0,0.222207
40.0,0.389241
40.0,0.340139
40.0,0.056935
40.0,0.185355
40.0,0.322748
40.0,0.391156
40.0,0.262462
41.0,0.173328
41.0,0.178761
41.0,0.451729
41.0,0.426231
41.0,0.115664
41.0,0.388803
41.0,0.313857
41.0,0.179292
41.0,0.367346
42.0,0.261483
42.0,0.174027
42.0,0.274105
42.0,0.284206
42.0,0.155301
42.0,0.172924
42.0,0.240547
42.0,0.290291
43.0,0.217078
43.0,0.293744
43.0,0.177206
43.0,0.067889
43.0,0.258941
43.0,0.301259
43.0,0.146802
43.0,0.065398
44.0,0.038824
44.0,0.07659
44.0,0.061213
44.0,0.131189
44.0,0.258167
44.0,0.305381
44.0,0.286884
44.0,0.108078
45.0,0.182872
45.0,0.313031
45.0,0.229476
45.0,0.165594
45.0,0.081049
45.0,0.126943
45.0,0.131367
45.0,0.214748
46.0,0.227822
46.0,0.259485
46.0,0.101804
46.0,0.044488
46.0,0.142232
46.0,0.160306
46.0,0.24954
46.0,0.14145
46.0,0.414158
47.0,0.250591
47.0,0.218202
47.0,0.1314
47.0,0.143151
47.0,0.101447
47.0,0.090354
47.0,0.069309
47.0,0.072447
48.0,0.112378
48.0,0.202884
48.0,0.148152
48.0,0.099934
48.0,0.16978
48.0,0.185862
48.0,0.259259
48.0,0.168659
49.0,0.108183
49.0,0.134528
49.0,0.152553
49.0,0.276328
49.0,0.244414
49.0,0.245207
49.0,0.299806
49.0,0.140076
50.0,0.083782
50.0,0.189929
50.0,0.332462
50.0,0.212951
50.0,0.088392
50.0,0.136826
50.0,0.080024
50.0,0.06915
51.0,0.254539
51.0,0.272074
51.0,0.138196
51.0,0.110679
51.0,0.144283
51.0,0.151136
51.0,0.101677
51.0,0.197287
52.0,0.088607
52.0,0.118932
52.0,0.249947
52.0,0.183929
52.0,0.126705
52.0,0.091786
52.0,0.09346
52.0,0.174702
52.0,0.278153
53.0,0.152089
53.0,0.086088
53.0,0.133518
53.0,0.193201
53.0,0.078221
53.0,0.118489
53.0,0.100156
53.0,0.125211
54.0,0.153663
54.0,0.0983
54.0,0.091976
54.0,0.05183
54.0,0.050053
54.0,0.107893
54.0,0.094875
54.0,0.120824
55.0,0.192666
55.0,0.141723
55.0,0.11013
55.0,0.157639
55.0,0.122754
55.0,0.036313
55.0,0.068485
55.0,0.029621
56.0,0.074156
56.0,0.074359
56.0,0.148461
56.0,0.125683
56.0,0.082817
56.0,0.017099
56.0,0.057355
56.0,0.096513
57.0,0.075001
57.0,0.057243
57.0,0.134705
57.0,0.066418
57.0,0.045194
57.0,0.037605
57.0,0.149823
57.0,0.142582
57.0,0.043312
58.0,0.100248
58.0,0.118741
58.0,0.127812
58.0,0.142993
58.0,0.083794
58.0,0.095507
58.0,0.140606
58.0,0.147297
59.0,0.085842
59.0,0.052197
59.0,0.133031
59.0,0.118882
59.0,0.044541
59.0,0.087103
59.0,0.06947
59.0,0.132226
60.0,0.11008
60.0,0.148175
60.0,0.109431
60.0,0.080197
60.0,0.182122
60.0,0.083966
60.0,0.052551
60.0,0.052831
61.0,0.128494
61.0,0.016769
61.0,0.178571
61.0,0.121857
61.0,0.105381
61.0,0.138743
61.0,0.123693
61.0,0.0941
62.0,0.063751
62.0,0.113522
62.0,0.0239
62.0,0.138882
0.0,277.887451
0.0,119.033798
0.0,0.515631
0.0,2.833115
0.0,5.76239
0.0,2.990106
0.0,5.316895
0.0,4.708344
0.0,5.46454
1.0,7.737424
1.0,4.560218
1.0,10.818961
1.0,18.200123
1.0,8.844701
1.0,10.057096
1.0,7.848741
1.0,11.932099
2.0,4.423285
2.0,2.110143
2.0,3.251602
2.0,1.958601
2.0,8.889964
2.0,16.079561
2.0,4.293578
2.0,20.045469
3.0,14.947192
3.0,2.431665
3.0,8.974631
3.0,10.765315
3.0,14.408353
3.0,7.503903
3.0,5.696517
3.0,2.852071
4.0,3.73406
4.0,7.018029
4.0,7.513607
4.0,3.856875
4.0,7.149188
4.0,3.056202
4.0,1.208854
4.0,4.328049
5.0,7.769331
5.0,9.685287
5.0,6.440308
5.0,3.421898
5.0,4.169587
5.0,1.414697
5.0,4.625759
5.0,9.747052
5.0,3.91065
6.0,4.956628
6.0,1.887172
6.0,5.351373
6.0,5.973735
6.0,9.162976
6.0,11.247478
6.0,6.119421
6.0,3.106562
7.0,6.632378
7.0,1.668379
7.0,13.473207
7.0,12.714273
7.0,4.763724
7.0,6.680964
7.0,3.551862
7.0,6.7604
8.0,5.468899
8.0,2.805696
8.0,9.325862
8.0,9.147819
8.0,1.986483
8.0,1.859116
8.0,5.450777
8.0,7.94824
9.0,5.73631
9.0,4.312616
9.0,1.554631
9.0,3.122401
9.0,7.383368
9.0,3.101712
9.0,3.371055
9.0,8.840941
10.0,8.136345
10.0,0.828866
10.0,3.684086
10.0,5.175543
10.0,2.261365
10.0,2.972622
10.0,5.539014
10.0,1.286293
10.0,4.124916
11.0,8.099545
11.0,2.280009
11.0,5.308201
11.0,9.394047
11.0,7.210019
11.0,4.375711
11.0,4.99711
11.0,1.213068
12.0,3.904609
12.0,4.519711
12.0,6.649536
12.0,5.012258
12.0,4.808584
12.0,4.83028
12.0,5.077908
12.0,4.187434
13.0,4.239001
13.0,3.561059
13.0,4.177421
13.0,0.52645
13.0,3.709056
13.0,2.110196
13.0,3.286068
13.0,7.395491
14.0,6.345408
14.0,3.886198
14.0,3.972991
14.0,5.329971
14.0,1.827641
14.0,0.131963
14.0,1.853001
14.0,3.719458
15.0,4.379283
15.0,1.746602
15.0,1.771454
15.0,3.607374
15.0,6.669559
15.0,6.061224
15.0,2.747277
15.0,5.312307
15.0,3.006945
16.0,2.103136
16.0,3.620342
16.0,3.063872
16.0,6.368446
16.0,2.978244
16.0,1.446606
16.0,1.199287
16.0,1.909049
17.0,4.191797
17.0,5.588656
17.0,4.346144
17.0,2.695498
17.0,2.595211
17.0,4.046926
17.0,1.101384
17.0,3.361869
18.0,4.121669
18.0,2.044863
18.0,0.994694
18.0,1.389164
18.0,1.730148
18.0,3.478148
18.0,6.75048
18.0,2.69539
19.0,3.771949
19.0,4.30415
19.0,1.469237
19.0,2.507953
19.0,2.246595
19.0,1.963865
19.0,1.611734
19.0,1.125805
20.0,1.978172
20.0,0.963766
20.0,3.828391
20.0,3.992307
20.0,2.66377
20.0,5.476935
20.0,2.785077
20.0,3.164855
20.0,2.70847
21.0,1.812044
21.0,1.204875
21.0,2.018685
21.0,2.375749
21.0,1.089247
21.0,1.903076
21.0,1.295865
21.0,1.736194
22.0,2.45348
22.0,3.435303
22.0,3.508696
22.0,2.936837
22.0,2.389527
22.0,1.497375
22.0,1.355315
22.0,2.815383
23.0,0.898066
23.0,2.144253
23.0,0.678619
23.0,0.961887
23.0,0.946185
23.0,1.529124
23.0,3.022085
23.0,4.295494
24.0,2.14076
24.0,1.635447
24.0,0.797581
24.0,1.755491
24.0,0.783334
24.0,1.263793
24.0,0.906862
24.0,0.955637
25.0,1.956346
25.0,0.580822
25.0,1.842677
25.0,3.07694
25.0,3.201907
25.0,1.811029
25.0,1.057965
25.0,0.348034
26.0,0.617758
26.0,1.261554
26.0,0.253348
26.0,0.87544
26.0,1.666506
26.0,1.671845
26.0,0.63877
26.0,1.748059
26.0,1.603964
27.0,2.392946
27.0,1.0208
27.0,0.419876
27.0,1.140101
27.0,1.910238
27.0,1.274705
27.0,0.643221
27.0,1.231203
28.0,1.242907
28.0,0.263598
28.0,1.128476
28.0,0.518441
28.0,0.736111
28.0,1.48002
28.0,0.868406
28.0,0.820213
29.0,1.813095
29.0,1.659527
29.0,0.260679
29.0,0.799632
29.0,1.255109
29.0,0.251528
29.0,0.808466
29.0,1.175006
30.0,0.367314
30.0,0.183593
30.0,0.837393
30.0,0.871012
30.0,1.303027
30.0,1.22806
30.0,1.089159
30.0,0.494548
31.0,0.719849
31.0,0.699375
31.0,0.821115
31.0,0.809697
31.0,0.837385
31.0,0.152963
31.0,0.44127
31.0,0.493839
31.0,1.054226
32.0,0.867756
32.0,0.404791
32.0,0.707224
32.0,0.241135
32.0,0.548
32.0,0.710309
32.0,0.483229
32.0,0.166884
33.0,0.463966
33.0,0.204262
33.0,0.558533
33.0,0.43817
33.0,0.949897
33.0,0.543511
33.0,0.261059
33.0,0.665141
34.0,0.619427
34.0,0.74563
34.0,0.826797
34.0,0.556344
34.0,0.067789
34.0,0.420892
34.0,0.30858
34.0,0.569334
35.0,0.417875
35.0,0.510515
35.0,0.333828
35.0,0.089905
35.0,0.286275
35.0,0.506174
35.0,0.470891
35.0,0.490801
36.0,0.117172
36.0,0.300691
36.0,0.466475
36.0,0.803405
36.0,0.861214
36.0,0.089281
36.0,0.669715
36.0,0.300775
36.0,0.201778
37.0,0.144575
37.0,0.244992
37.0,0.209468
37.0,0.319628
37.0,0.144975
37.0,0.174205
37.0,0.362302
37.0,0.716657
38.0,0.418339
38.0,0.04396
38.0,0.40692
38.0,0.385017
38.0,0.381285
38.0,0.080085
38.0,0.327349
38.0,0.314353
39.0,0.326627
39.0,0.008847
39.0,0.147832
39.0,0.386874
39.0,0.656649
39.0,0.353604
39.0,0.248549
39.0,0.199993
40.0,0.237258
40.0,0.282411
40.0,0.098159
40.0,0.224344
40.0,0.354348
40.0,0.257674
40.0,0.284387
40.0,0.369015
41.0,0.173552
41.0,0.605775
41.0,0.421314
41.0,0.397021
41.0,0.078887
41.0,0.087853
41.0,0.140935
41.0,0.220055
41.0,0.133924
42.0,0.358129
42.0,0.201472
42.0,0.177259
42.0,0.15691
42.0,0.320667
42.0,0.421656
42.0,0.348673
42.0,0.407239
43.0,0.11129
43.0,0.153938
43.0,0.228777
43.0,0.189152
43.0,0.244314
43.0,0.304493
43.0,0.113753
43.0,0.106728
44.0,0.18512
44.0,0.100391
44.0,0.2945
44.0,0.466244
44.0,0.519525
44.0,0.166179
44.0,0.138247
44.0,0.200494
45.0,0.204506
45.0,0.243762
45.0,0.414523
45.0,0.173158
45.0,0.252135
45.0,0.153962
45.0,0.158406
45.0,0.04534
46.0,0.129674
46.0,0.194268
46.0,0.187726
46.0,0.19984
46.0,0.271687
46.0,0.163734
46.0,0.212016
46.0,0.33046
46.0,0.13661
47.0,0.200548
47.0,0.035025
47.0,0.176218
47.0,0.068635
47.0,0.266962
47.0,0.399945
47.0,0.500259
47.0,0.225124
48.0,0.144644
48.0,0.119008
48.0,0.168362
48.0,0.196622
48.0,0.089114
48.0,0.17799
48.0,0.071464
48.0,0.238852
49.0,0.084176
49.0,0.124174
49.0,0.360377
49.0,0.368758
49.0,0.133775
49.0,0.084164
49.0,0.08701
49.0,0.266381
50.0,0.264636
50.0,0.276093
50.0,0.19783
50.0,0.022059
50.0,0.109664
50.0,0.138894
50.0,0.058286
50.0,0.162799
51.0,0.280674
51.0,0.156143
51.0,0.124835
51.0,0.159639
51.0,0.191563
51.0,0.029663
51.0,0.22812
51.0,0.325636
52.0,0.12593
52.0,0.114251
52.0,0.155386
52.0,0.054532
52.0,0.179137
52.0,0.208159
52.0,0.078856
52.0,0.163044
52.0,0.14601
53.0,0.225122
53.0,0.12571
